"STATION","NAME","DATE","PRCP","TMAX","TMIN","WSF5"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-06-06","0.00","93","54","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-06-07","0.00","103","58","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-06-08","0.00","108","66","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-06-09","0.00","86","60","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-06-10","0.00","72","58","28.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-06-11","0.00","85","55","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-06-12","0.00","88","56","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-06-13","0.00","87","50","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-06-14","0.00","89","59","33.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-06-15","0.00","90","57","31.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-06-16","0.00","92","56","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-06-17","0.00","92","57","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-06-18","0.00","82","55","29.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-06-19","0.00","81","53","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-06-20","0.00","85","52","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-06-21","0.00","89","53","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-06-22","0.00","93","54","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-06-23","0.00","80","60","31.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-06-24","0.10","70","60","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-06-25","0.28","77","61","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-06-26","0.00","88","61","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-06-27","0.00","96","63","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-06-28","0.00","103","64","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-06-29","0.00","108","65","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-06-30","0.00","106","67","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-01","0.00","105","67","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-02","0.00","105","71","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-03","0.00","104","67","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-04","0.00","108","71","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-05","0.00","88","61","28.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-06","0.00","89","57","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-07","0.00","94","57","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-08","0.00","94","57","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-09","0.00","99","62","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-10","0.00","101","61","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-11","0.00","90","54","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-12","0.00","89","55","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-13","0.00","95","56","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-14","0.00","94","58","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-15","0.00","87","55","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-16","0.00","81","55","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-17","0.00","91","50","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-18","0.00","96","55","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-19","0.00","99","58","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-20","0.00","99","59","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-21","0.00","96","59","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-22","0.00","91","63","30.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-23","0.00","93","68","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-24","0.00","98","64","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-25","0.00","96","65","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-26","0.00","96","60","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-27","0.00","93","58","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-28","0.00","89","56","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-29","0.00","84","55","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-30","0.00","90","55","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-07-31","0.00","90","56","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-01","0.00","87","57","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-02","0.00","92","57","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-03","0.00","91","56","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-04","0.00","89","55","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-05","0.00","90","54","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-06","0.00","86","54","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-07","0.00","81","56","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-08","0.00","84","57","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-09","0.00","83","54","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-10","0.00","87","56","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-11","0.00","90","58","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-12","0.00","91","58","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-13","0.00","94","50","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-14","0.00","96","61","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-15","0.00","96","63","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-16","0.00","96","65","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-17","0.00","96","64","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-18","0.00","98","61","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-19","0.00","102","68","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-20","0.00","96","67","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-21","0.00","92","62","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-22","0.00","89","59","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-23","0.00","90","56","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-24","0.00","92","60","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-25","0.00","88","64","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-26","0.00","88","60","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-27","0.00","93","54","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-28","0.00","93","60","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-29","0.00","92","62","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-30","0.00","96","58","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-08-31","0.00","95","64","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-01","0.00","91","62","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-02","0.00","80","65","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-03","0.00","87","62","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-04","0.00","88","60","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-05","0.00","88","60","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-06","0.00","93","53","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-07","0.00","98","54","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-08","0.00","100","55","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-09","0.00","101","59","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-10","0.00","91","63","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-11","0.00","83","58","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-12","0.00","88","58","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-13","0.00","92","60","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-14","0.00","88","59","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-15","0.00","89","56","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-16","0.00","87","59","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-17","0.00","83","59","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-18","0.00","87","58","31.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-19","0.00","91","48","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-20","0.00","86","57","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-21","0.53","68","56","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-22","0.00","75","53","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-23","0.00","83","51","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-24","0.00","80","58","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-25","0.00","74","52","29.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-26","0.00","77","51","30.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-27","0.00","79","49","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-28","0.00","83","46","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-29","0.00","78","58","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-09-30","0.00","80","61","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-01","0.00","77","52","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-02","0.00","80","50","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-03","0.00","76","54","45.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-04","0.00","83","52","35.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-05","0.00","83","43","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-06","0.00","84","42","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-07","0.00","85","47","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-08","0.00","78","50","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-09","0.00","77","50","31.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-10","0.00","74","48","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-11","0.00","76","43","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-12","0.00","77","43","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-13","0.00","76","50","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-14","0.00","79","40","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-15","0.00","83","41","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-16","0.00","80","43","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-17","0.00","82","43","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-18","0.00","81","41","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-19","0.00","84","45","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-20","0.00","84","45","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-21","0.00","82","43","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-22","0.00","85","46","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-23","0.00","85","43","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-24","0.00","73","48","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-25","0.00","78","39","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-26","0.00","80","41","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-27","0.00","68","44","46.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-28","0.00","67","41","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-29","0.00","64","45","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-30","0.00","68","38","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-10-31","0.00","71","39","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-01","0.00","76","41","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-02","0.00","75","37","25.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-03","0.00","66","50","40.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-04","0.00","70","48","38.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-05","0.00","72","41","86.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-06","0.00","72","42","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-07","0.00","75","45","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-08","0.00","75","41","8.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-09","0.00","74","42","8.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-10","0.00","72","41","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-11","0.00","70","36","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-12","0.00","73","46","23.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-13","0.00","80","40","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-14","0.00","64","41","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-15","0.00","70","41","23.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-16","0.00","64","42","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-17","0.00","65","35","6.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-18","0.00","61","38","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-19","0.40","61","51","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-20","0.03","58","54","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-21","0.04","62","47","40.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-22","0.00","70","46","40.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-23","0.00","62","33","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-24","0.00","62","36","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-25","0.00","62","34","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-26","0.00","61","35","8.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-27","0.00","62","38","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-28","0.00","69","40","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-29","0.00","68","38","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-11-30","0.00","67","38","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-01","0.00","67","35","6.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-02","0.00","65","36","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-03","0.00","57","38","33.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-04","0.00","49","28","29.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-05","0.00","50","25","19.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-06","0.30","45","21","38.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-07","0.00","46","26","25.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-08","0.00","43","25","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-09","0.00","46","19","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-10","0.00","51","24","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-11","0.00","55","25","8.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-12","0.00","58","24","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-13","0.00","61","28","14.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-14","0.00","59","28","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-15","0.00","61","27","6.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-16","0.00","63","27","6.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-17","0.00","62","33","42.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-18","0.00","62","34","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-19","0.00","61","35","42.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-20","0.00","63","38","29.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-21","0.00","61","30","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-22","0.00","61","30","6.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-23","0.00","63","31","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-24","0.00","65","32","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-25","0.00","63","28","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-26","0.00","65","27","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-27","0.00","58","29","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-28","0.00","70","26","29.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-29","0.00","61","28","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-30","0.00","62","27","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2013-12-31","0.00","64","35","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-01-01","0.00","61","28","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-01-02","0.00","66","33","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-01-03","0.00","65","30","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-01-04","0.00","69","30","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-01-05","0.00","66","28","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-01-06","0.00","62","32","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-01-07","0.00","62","34","21.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-01-08","0.00","56","32","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-01-09","0.00","62","38","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-01-10","0.00","63","32","8.9"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-01-11","0.00","58","40","31.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-01-12","0.00","61","33","35.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-01-13","0.00","63","32","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-01-14","0.00","66","25","18.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-01-15","0.00","68","31","17.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-01-16","0.00","68","27","21.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-01-17","0.00","70","29","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-01-18","0.00","70","27","16.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-01-19","0.00","69","31","10.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-01-20","0.00","69","31","13.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-01-21","0.00","70","32","15.0"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-01-22","0.00","66","27","12.1"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","2014-01-23","0.00","71","30","21.0"
